property_id,area_m2,bedrooms,bathrooms,floor,total_floors,build_year,neighborhood,property_type,condition,renovated,has_elevator,has_parking,has_balcony,energy_rating,school_rating,crime_rate,distance_to_center_km,monthly_income_area,listing_month,days_on_market,price_usd
HP101699,65.3,1,1.0,18,21,1965,Riverside,townhouse,excellent,yes,yes,yes,no,B,8.0,2.6,7.0,3544.0,Dec,28,552984
HP101364,69.7,2,,9,15,1987,Business Bay,house,new,yes,yes,no,yes,C,8.3,2.4,3.6,3761.0,Jan,48,741044
HP101715,46.9,2,1.8,16,29,2003,Airport,townhouse,fair,no,yes,yes,yes,D,5.4,3.8,11.9,1507.0,Mar,72,285365
HP100216,252.4,6,4.3,7,10,1980,Suburb,apartment,poor,no,yes,no,yes,C,8.0,2.0,9.5,3324.0,Sep,52,982925
HP101775,60.9,0,,24,37,1994,University,apartment,good,yes,yes,no,yes,B,7.6,1.5,5.1,2845.0,Dec,23,454152
HP100543,82.5,3,2.7,20,28,1975,Market,apartment,excellent,no,yes,no,yes,B,5.8,4.6,2.9,1962.0,Apr,56,528527
HP101345,107.4,5,3.9,11,23,1970,Industrial,house,excellent,no,no,yes,no,C,4.6,4.3,14.5,1494.0,Sep,45,490805
HP100438,86.5,1,1.7,1,15,1996,Riverside,apartment,fair,no,yes,no,yes,C,9.1,0.7,6.7,2566.0,Jan,66,509116
HP100860,48.2,1,2.3,8,14,1994,Riverside,townhouse,good,no,yes,no,no,D,8.7,0.5,4.0,3812.0,Jan,56,564029
HP100950,85.2,2,,6,19,2011,University,apartment,poor,yes,yes,yes,yes,A,5.8,2.1,2.3,2416.0,Jan,47,511649
HP100326,95.8,3,2.9,24,25,2005,Airport,apartment,good,no,yes,yes,yes,D,5.0,3.3,12.6,1750.0,Oct,69,436727
HP100226,44.7,2,1.8,1,14,1994,Downtown,townhouse,good,no,yes,yes,yes,B,7.6,2.5,0.2,4702.0,Oct,59,644298
HP101508,72.8,2,1.2,18,29,2022,Suburb,house,good,no,yes,yes,yes,,7.7,1.8,13.0,3300.0,Feb,29,517398
HP100553,36.9,2,3.2,12,20,1975,Green Hills,house,excellent,no,yes,yes,no,,9.0,0.5,9.1,4278.0,Aug,64,631479
HP100061,91.9,2,1.8,3,8,1998,Business Bay,studio,excellent,no,yes,yes,yes,B,9.8,0.5,2.1,4289.0,Jul,20,760529
HP101392,70.5,2,1.9,18,31,2022,Downtown,house,good,no,yes,no,yes,B,7.6,3.0,1.0,3467.0,Jan,67,765534
HP101333,86.4,1,2.5,2,5,2005,Market,apartment,poor,yes,no,yes,yes,B,5.4,4.6,3.0,1662.0,Jan,62,486252
HP101761,71.6,1,1.0,25,25,1996,Suburb,house,good,no,yes,no,yes,A,7.5,2.9,10.2,3338.0,Apr,45,536242
HP100155,104.6,2,2.3,1,10,2010,Riverside,studio,good,no,yes,yes,no,E,7.7,1.3,5.9,3481.0,Mar,21,599638
HP101462,131.4,2,2.9,9,19,2005,Suburb,apartment,new,no,yes,no,no,B,7.2,3.0,9.2,2783.0,Feb,53,653674
HP101288,71.8,2,2.0,15,25,1977,Business Bay,house,excellent,yes,yes,yes,yes,E,7.7,1.7,2.0,4224.0,Apr,67,753863
HP101238,168.7,3,2.1,7,20,2013,Suburb,apartment,poor,yes,yes,no,yes,D,5.6,3.8,9.6,2536.0,Jul,61,587946
HP101489,46.8,1,1.0,21,25,2003,Business Bay,apartment,good,yes,yes,yes,no,A,8.2,3.2,3.1,4449.0,Nov,73,574017
HP101158,95.1,1,1.9,11,18,1983,Business Bay,apartment,excellent,no,yes,no,yes,C,7.2,2.9,4.2,4026.0,Apr,60,617214
HP101487,100.8,3,2.5,2,2,1991,Business Bay,apartment,fair,yes,no,no,yes,A,7.3,2.6,2.0,4489.0,Dec,34,744807
HP100348,44.6,2,2.0,22,35,1998,Industrial,townhouse,good,no,no,yes,no,C,4.1,5.2,13.4,1465.0,Sep,94,217304
HP101638,110.1,2,2.4,19,29,2025,Suburb,apartment,fair,yes,yes,no,no,C,8.0,0.5,11.4,2895.0,Dec,57,479012
HP100166,90.2,2,2.6,1,6,2002,Green Hills,house,good,no,yes,no,no,C,8.6,1.0,9.0,4512.0,Oct,10,684089
HP101383,72.3,2,2.4,10,10,1982,Market,apartment,excellent,yes,no,yes,yes,E,5.2,6.0,2.1,1529.0,Jan,66,317717
HP101709,99.2,4,2.5,1,13,1997,Suburb,apartment,excellent,no,yes,no,no,B,7.3,2.3,11.9,2118.0,Feb,43,581943
HP100204,87.1,3,1.0,7,11,1972,Downtown,apartment,good,yes,yes,no,no,D,8.2,0.8,0.2,4191.0,Jun,52,679193
HP100906,49.9,1,1.7,6,8,1984,University,studio,excellent,no,yes,yes,yes,D,7.3,2.6,4.9,2763.0,May,84,403883
HP100913,48.5,1,1.3,21,30,1997,Market,apartment,excellent,no,yes,no,yes,E,6.5,3.5,5.2,1673.0,Sep,63,377488
HP101637,143.3,4,2.8,1,14,2020,Market,apartment,excellent,yes,no,no,yes,E,6.7,2.5,5.6,2069.0,Feb,97,656181
HP100186,64.6,1,1.0,4,4,2000,Old Town,apartment,fair,no,yes,yes,yes,C,6.7,,3.7,2525.0,May,41,356257
HP100777,139.3,3,2.2,24,38,1978,Suburb,townhouse,fair,no,yes,yes,yes,B,6.8,2.9,10.5,3448.0,Nov,50,612477
HP101766,58.7,1,1.0,12,15,1997,Market,townhouse,fair,no,yes,no,no,E,6.1,3.7,4.4,1383.0,Jul,55,279521
HP101526,98.8,3,2.2,4,4,2006,Old Town,apartment,excellent,yes,yes,yes,no,D,5.6,2.5,1.7,1399.0,Nov,67,1053627
HP101033,62.7,2,2.3,3,14,1968,Green Hills,townhouse,good,no,yes,no,no,E,8.9,0.5,6.7,4400.0,Sep,14,586177
HP100010,99.1,4,3.0,1,14,2002,Old Town,apartment,new,,yes,yes,yes,C,5.0,4.6,1.1,1813.0,Jan,70,598683
HP101789,169.9,4,3.3,8,17,1984,Downtown,apartment,fair,no,yes,no,yes,E,8.2,0.5,0.6,3495.0,May,34,802879
HP100555,80.7,4,3.9,18,31,1972,Suburb,townhouse,excellent,no,yes,yes,yes,B,7.1,3.2,11.2,2374.0,Apr,73,657223
HP100289,31.6,0,1.0,19,23,1972,Downtown,house,,yes,yes,yes,yes,D,7.3,2.0,3.0,4056.0,Oct,87,509234
HP100427,111.8,3,2.2,2,6,1984,Green Hills,apartment,poor,no,yes,yes,yes,C,9.2,2.5,8.3,4134.0,Oct,24,661460
HP101206,84.0,3,1.4,18,27,1997,Industrial,house,fair,yes,yes,no,yes,A,4.6,8.2,16.1,1788.0,Jan,76,622133
HP100121,142.3,3,2.6,16,28,2025,Industrial,apartment,good,yes,yes,yes,yes,,4.6,5.6,14.5,1299.0,Nov,57,508797
HP100656,88.1,2,1.8,2,10,2013,Green Hills,house,excellent,no,no,yes,yes,D,8.0,2.8,7.7,4689.0,Oct,11,717327
HP100151,56.4,3,2.9,12,26,2018,Green Hills,apartment,good,yes,yes,no,yes,B,8.6,1.5,7.0,3571.0,Aug,2,700136
HP101718,67.5,1,1.0,16,17,1966,Industrial,house,excellent,no,no,no,no,C,4.1,5.6,15.5,2139.0,Jan,65,223680
HP101136,100.7,2,1.6,9,9,2016,Business Bay,apartment,excellent,yes,yes,no,yes,B,7.5,0.8,0.4,3726.0,Jun,57,790736
HP101324,91.9,3,,17,21,2014,Old Town,apartment,excellent,no,yes,yes,no,A,5.9,4.5,3.0,1832.0,Jan,49,977949
HP100130,147.1,2,1.1,24,26,2001,Suburb,house,fair,no,yes,no,yes,D,6.9,3.0,10.8,2859.0,Sep,46,618436
HP100850,101.5,3,2.4,5,9,2013,Suburb,studio,good,no,no,no,yes,B,7.4,3.1,9.0,2440.0,Apr,82,545608
HP100133,87.3,2,1.6,7,16,1976,Old Town,townhouse,good,no,yes,yes,yes,D,5.3,6.4,2.2,2044.0,Jul,73,457291
HP100000,101.5,3,2.7,9,11,2003,Airport,house,fair,no,yes,yes,no,C,4.4,5.4,13.6,2106.0,Nov,50,452722
HP101308,114.2,2,1.9,19,25,2023,Downtown,apartment,new,yes,no,no,yes,C,7.5,3.8,0.2,3179.0,Jun,41,780891
HP101445,108.6,2,2.6,1,3,2015,University,house,excellent,yes,yes,yes,yes,B,7.4,2.6,5.3,2264.0,Jan,72,799949
HP101389,137.2,3,2.6,23,27,1986,Downtown,apartment,new,no,no,no,no,D,7.5,1.5,0.4,2943.0,Jan,57,802606
HP100699,144.7,3,1.0,14,22,1973,Old Town,house,excellent,no,no,no,yes,E,6.2,5.4,2.1,2258.0,Jul,65,667695
HP101194,100.7,2,,8,22,1996,Green Hills,house,good,no,yes,no,yes,C,8.3,0.5,6.5,4131.0,Mar,41,694986
HP101095,182.5,4,3.1,11,23,1968,Business Bay,apartment,fair,no,yes,no,no,B,7.2,3.6,1.7,4174.0,Aug,93,866007
HP101556,177.2,4,4.1,1,8,2009,Market,house,poor,no,yes,yes,no,D,4.7,4.9,3.6,1680.0,Sep,62,792022
HP100322,75.9,2,1.5,25,30,1996,Old Town,apartment,,no,yes,no,yes,D,4.9,5.9,3.6,1965.0,Apr,72,380472
HP100001,83.7,3,1.9,16,18,2021,Business Bay,house,good,no,yes,yes,yes,C,7.5,3.7,3.1,4711.0,Sep,78,659160
HP101224,77.3,1,1.9,7,20,2004,Suburb,apartment,excellent,no,yes,no,yes,C,7.4,3.6,11.3,2815.0,Dec,61,405428
HP100956,168.8,4,2.4,15,22,2021,Airport,townhouse,good,no,yes,yes,no,C,5.2,2.9,12.7,2224.0,Oct,50,607826
HP101664,66.4,3,2.5,4,6,1977,Green Hills,townhouse,excellent,yes,no,yes,yes,A,9.1,0.5,5.6,4048.0,Oct,62,829792
HP100183,53.7,1,1.3,20,26,1973,Old Town,apartment,new,yes,yes,no,yes,D,5.9,3.6,3.6,2778.0,Oct,47,427083
HP101230,114.0,3,1.6,4,17,1985,Suburb,townhouse,good,yes,yes,yes,no,C,6.8,4.0,10.1,2796.0,Aug,61,661505
HP100306,83.6,3,2.9,14,22,1976,Old Town,house,excellent,no,yes,yes,yes,C,,5.2,2.5,1912.0,Sep,84,580703
HP100729,84.8,2,2.5,24,38,1987,University,house,fair,yes,yes,yes,yes,C,7.2,2.3,5.6,2140.0,Oct,78,618256
HP101009,54.5,3,1.6,25,25,1967,Business Bay,apartment,new,no,yes,yes,yes,B,7.9,1.1,5.7,4012.0,Sep,21,616960
HP100549,100.3,1,1.9,17,25,1972,Business Bay,apartment,fair,no,yes,no,no,A,7.5,2.5,1.8,3831.0,May,67,655967
HP100969,67.1,1,1.2,18,29,1969,Suburb,studio,excellent,yes,yes,yes,no,C,7.1,4.7,11.4,3139.0,Jul,49,359225
HP101060,60.9,0,1.0,12,20,2000,Market,apartment,fair,no,no,yes,no,B,6.2,6.2,2.2,1798.0,Nov,39,351734
HP100110,87.1,2,1.1,16,25,1985,Business Bay,apartment,new,no,yes,no,no,A,8.5,2.1,2.4,5014.0,Dec,25,765190
HP101776,97.4,3,1.8,23,24,2022,Riverside,townhouse,fair,no,yes,no,no,D,7.8,1.1,7.4,3386.0,Nov,37,550476
HP100888,83.0,2,2.0,1,6,2009,Suburb,apartment,good,no,yes,no,yes,A,8.6,0.5,9.4,2168.0,May,62,559739
HP101406,91.9,2,1.9,7,14,2001,Market,apartment,good,yes,no,no,yes,C,7.0,2.3,3.6,2181.0,Dec,82,531642
HP100915,45.6,2,2.1,21,24,1985,Market,apartment,fair,no,yes,yes,yes,,6.8,3.3,4.0,2749.0,Jun,32,330779
HP101597,115.8,4,3.3,25,34,1968,Suburb,apartment,good,no,yes,yes,no,C,8.1,2.0,9.4,2607.0,May,55,629859
HP100926,84.4,2,2.4,19,33,2011,Suburb,townhouse,fair,no,no,no,yes,C,7.7,3.1,10.7,3482.0,Jul,50,507014
HP100745,131.0,2,1.3,6,18,2004,University,apartment,good,no,yes,yes,no,,7.5,2.7,6.5,2205.0,Feb,46,588873
HP100775,47.1,0,1.0,5,9,1971,Green Hills,house,new,no,yes,no,no,A,8.5,3.1,8.0,3154.0,Apr,38,543457
HP101215,76.6,2,3.2,2,11,1971,University,house,fair,no,yes,yes,yes,,6.6,2.7,3.8,2165.0,Mar,71,514416
HP101420,94.4,4,3.4,11,24,1988,Riverside,apartment,fair,no,yes,yes,yes,A,7.4,3.7,7.4,2394.0,Jun,39,632241
HP100577,54.6,2,2.3,15,27,1970,University,house,new,no,yes,yes,yes,D,6.9,2.4,3.9,2407.0,Jan,48,586141
HP101187,94.8,3,2.7,19,26,1989,Market,house,fair,yes,yes,no,yes,C,5.4,4.0,4.8,2326.0,Jun,68,515337
HP100263,41.8,2,1.7,10,14,2022,Suburb,apartment,good,no,yes,yes,no,C,5.5,4.2,9.6,2253.0,Nov,75,324387
HP100302,154.9,4,3.0,11,18,1966,University,townhouse,excellent,no,no,no,yes,C,7.5,4.2,3.9,2902.0,Oct,67,702702
HP100927,58.1,2,1.0,19,22,1985,Green Hills,apartment,new,no,yes,no,no,C,8.6,2.5,4.8,4079.0,Oct,66,608793
HP101199,159.5,3,2.8,7,10,1969,Riverside,apartment,good,no,yes,no,yes,C,8.2,0.5,6.7,2806.0,Jun,66,745308
HP101585,157.6,5,3.1,23,28,2024,Market,house,excellent,no,no,yes,no,B,6.7,4.1,5.2,2279.0,Jul,24,827633
HP100149,46.9,2,2.2,25,36,1967,Downtown,studio,fair,no,no,no,yes,C,8.6,1.0,0.6,3259.0,Jul,13,447977
HP101634,158.9,5,2.8,11,11,2015,Market,apartment,good,no,yes,yes,no,D,5.4,4.5,3.2,3060.0,May,44,715857
HP100071,92.5,2,2.3,17,29,2023,Business Bay,apartment,good,yes,yes,yes,no,B,7.8,3.5,1.1,3893.0,May,44,883395
HPDUP014,50.7,1,1.5,18,19,2005,Suburb,townhouse,good,no,yes,yes,no,D,7.0,2.1,10.4,3109.0,Jun,32,411634
HP100455,93.1,3,2.9,18,28,1977,Suburb,house,new,no,yes,no,no,B,7.0,3.7,9.6,3611.0,Mar,72,665165
HP100089,116.3,4,2.7,17,30,2019,University,apartment,excellent,no,yes,no,no,C,7.6,2.5,4.8,3241.0,Nov,59,744324
HP100117,81.6,3,2.1,25,37,1978,Riverside,house,fair,no,yes,no,no,E,9.0,2.4,7.7,3878.0,Feb,38,536831
HP100321,81.3,3,,15,20,2001,University,apartment,fair,no,yes,no,yes,C,5.7,4.5,4.7,2675.0,Jun,46,446467
HP101593,107.9,4,2.9,2,8,1983,Business Bay,apartment,good,yes,yes,yes,yes,,8.5,3.1,2.8,4391.0,Apr,41,885369
HP101434,131.6,4,3.3,13,25,1973,Suburb,apartment,fair,no,no,yes,no,D,5.8,3.9,12.1,3036.0,Sep,32,501870
HP100459,95.8,3,2.4,25,38,2020,Industrial,apartment,good,yes,no,no,no,E,4.6,5.4,13.8,1686.0,Apr,108,290566
HP101774,102.8,2,1.8,9,22,1965,Industrial,apartment,poor,no,yes,no,no,A,4.0,4.7,16.6,1275.0,Dec,62,156299
HP101320,39.8,1,1.7,15,25,2000,University,apartment,fair,no,no,no,yes,D,6.6,6.3,4.0,2956.0,May,56,321782
HP100241,52.8,2,1.7,10,10,1992,Airport,townhouse,fair,yes,yes,no,yes,C,6.0,2.9,11.9,1793.0,Oct,27,312069
HP100698,81.8,1,1.0,19,30,2012,Industrial,townhouse,fair,no,yes,no,no,C,4.0,5.4,15.0,1452.0,Aug,81,275455
HP100841,74.6,1,1.5,18,19,1968,Airport,townhouse,good,no,yes,no,yes,D,4.5,5.9,12.2,2248.0,Mar,58,263278
HP101300,175.0,4,3.8,7,7,2020,Suburb,studio,good,no,yes,no,yes,D,7.3,3.7,10.6,2942.0,Feb,44,652936
HP100702,164.6,5,4.1,16,30,1979,Suburb,studio,fair,yes,yes,no,yes,D,7.3,3.9,11.8,3030.0,Nov,52,689446
HP101367,77.0,2,2.6,8,20,1969,Suburb,apartment,good,no,yes,no,yes,E,6.8,3.9,12.6,3170.0,Oct,72,317771
HP100584,106.1,3,2.2,11,13,2015,Green Hills,apartment,excellent,no,yes,no,no,C,8.7,2.6,7.6,3898.0,Mar,59,675475
HP100979,50.8,0,1.0,1,1,2011,Suburb,apartment,new,yes,no,no,yes,C,6.3,,11.5,2826.0,Jan,76,404093
HP100692,131.2,3,2.6,20,20,1967,Suburb,apartment,fair,no,yes,yes,no,B,7.9,0.9,11.2,2971.0,Feb,54,606224
HP100270,75.6,1,1.7,19,24,1972,Downtown,townhouse,fair,no,yes,yes,yes,A,9.3,1.9,2.5,3785.0,Apr,29,651966
HP101135,124.8,3,2.4,14,26,2007,Old Town,house,excellent,no,yes,yes,yes,C,5.6,5.8,4.4,2320.0,Dec,47,568798
HP100595,105.9,3,3.2,16,19,1970,Suburb,studio,good,no,no,no,yes,B,7.6,3.4,9.5,2509.0,Jan,80,508954
HP100785,129.9,3,3.1,4,14,1980,Old Town,apartment,fair,yes,yes,no,yes,D,5.2,5.5,3.3,2910.0,Sep,71,503853
HP100496,111.2,3,3.3,22,26,1985,Business Bay,house,good,no,yes,yes,yes,D,8.0,1.0,2.7,4508.0,Jan,34,835089
HP100220,71.1,1,2.3,6,12,1991,Old Town,house,good,yes,yes,yes,yes,C,5.0,3.0,5.6,2596.0,Aug,63,461958
HP101524,85.8,3,3.1,1,13,1990,Riverside,house,excellent,no,no,yes,yes,A,9.5,0.5,6.6,3904.0,Dec,67,723620
HP101219,85.5,3,2.5,1,15,1995,Downtown,apartment,good,yes,yes,yes,yes,B,7.5,2.1,0.3,3786.0,Jan,39,398135
HP100877,60.3,1,1.0,14,26,2021,Old Town,townhouse,good,no,no,yes,yes,E,5.4,4.9,4.0,2505.0,Aug,47,317428
HP100920,72.9,2,1.8,5,9,2007,Downtown,house,good,yes,no,yes,no,,6.9,4.2,2.5,3576.0,Dec,49,655037
HP101297,84.3,2,1.4,3,11,1969,Suburb,apartment,new,yes,yes,no,yes,C,6.8,0.6,10.2,2315.0,Oct,38,620928
HP100984,48.6,2,2.6,24,30,1988,Suburb,apartment,excellent,,yes,no,yes,B,7.7,1.1,10.9,3260.0,Oct,74,533560
HP101379,82.7,1,1.1,1,8,1985,Business Bay,house,good,no,yes,no,yes,B,7.9,2.0,0.2,4403.0,Jan,39,580284
HP101161,116.0,1,1.1,24,38,1965,Industrial,studio,good,no,yes,no,yes,B,5.0,4.3,18.1,1822.0,Oct,94,322605
HP100312,93.6,3,2.5,2,6,2003,Suburb,apartment,excellent,no,no,no,no,A,7.5,2.8,9.5,2933.0,Jun,47,589770
HP101460,90.6,2,1.0,7,17,1995,Airport,apartment,new,no,no,yes,yes,D,4.1,6.8,11.8,2291.0,May,48,440042
HP100507,47.6,1,1.4,12,22,1978,Green Hills,apartment,fair,no,yes,no,no,C,9.4,0.8,6.6,3651.0,May,53,428738
HP101258,78.3,1,1.1,25,37,2008,University,apartment,excellent,no,yes,yes,yes,C,5.8,3.4,4.6,2588.0,Sep,47,489264
HP100393,48.5,1,1.0,17,27,1969,Riverside,apartment,excellent,no,yes,no,yes,D,8.3,1.1,7.4,2939.0,Dec,46,479901
HP100409,120.0,3,3.4,2,13,1982,Market,apartment,excellent,no,yes,no,yes,E,5.0,5.2,2.8,1108.0,May,53,552282
HP100677,58.5,1,1.0,6,9,1973,University,apartment,good,no,yes,yes,yes,B,6.0,4.9,4.5,2542.0,Apr,80,782942
HP100952,215.3,5,4.2,25,36,1983,Suburb,townhouse,excellent,yes,yes,yes,yes,C,7.6,2.0,11.0,3552.0,Jul,49,1065297
HP101706,143.2,3,2.4,11,25,2011,Downtown,house,excellent,no,yes,no,yes,B,7.3,3.4,2.3,3433.0,Mar,76,867569
HP100328,88.5,3,2.5,3,13,2018,Industrial,apartment,fair,no,yes,yes,yes,C,4.5,4.7,14.6,1262.0,Mar,76,326634
HP101036,65.9,3,2.1,20,32,1995,Old Town,house,fair,no,yes,yes,yes,C,5.7,5.3,1.5,2295.0,Feb,61,406153
HP100085,214.6,6,4.5,8,9,1989,Downtown,apartment,new,no,no,no,yes,,7.3,2.1,1.6,4282.0,Apr,33,1125577
HP100083,145.5,4,3.7,5,8,2001,Suburb,townhouse,excellent,yes,yes,yes,yes,C,8.1,2.4,11.9,2484.0,Jul,45,840207
HP100206,122.2,2,2.8,24,37,1979,Suburb,house,fair,no,no,no,no,C,7.6,3.2,10.9,3186.0,Jan,33,560604
HP100103,77.4,1,1.0,20,30,1997,Market,apartment,excellent,no,no,yes,no,A,6.5,4.5,5.1,1856.0,Dec,55,424637
HP101218,73.9,1,2.0,17,27,1996,Riverside,apartment,excellent,yes,yes,yes,yes,,8.5,3.8,6.2,3176.0,Jan,45,531214
HP100734,77.3,1,1.6,17,27,2025,Downtown,studio,good,yes,yes,yes,no,E,7.6,1.9,0.2,3676.0,Nov,78,606641
HP101204,30.2,2,2.3,19,28,1997,Downtown,apartment,good,no,yes,no,yes,C,6.7,2.8,0.4,3642.0,Mar,57,520001
HP100694,86.7,1,1.5,23,27,1986,Green Hills,studio,good,no,no,no,no,B,8.2,1.4,6.7,3468.0,Feb,53,506613
HP101189,106.6,3,2.9,25,31,1968,Industrial,house,excellent,no,yes,no,yes,D,4.5,5.6,14.5,1885.0,Nov,61,412803
HP100497,164.8,5,3.5,6,8,1995,Industrial,apartment,good,no,yes,no,yes,D,5.4,5.2,15.5,1827.0,Dec,34,528622
HP101165,89.0,2,1.8,16,27,1983,Green Hills,house,good,no,yes,no,no,C,9.0,1.2,6.4,3651.0,Jul,48,642917
HP100327,173.0,6,3.8,11,25,1998,University,apartment,excellent,no,yes,no,yes,C,7.5,0.8,3.1,2551.0,Mar,73,876525
HP101786,124.7,3,1.7,18,21,1968,Old Town,apartment,excellent,no,no,yes,no,C,6.5,3.4,3.7,2602.0,Nov,63,547414
HP100660,100.1,2,3.4,1,5,2018,Suburb,townhouse,good,yes,no,yes,yes,B,6.9,3.9,9.0,2675.0,Sep,57,592595
HP100346,54.6,1,1.9,8,19,2009,Market,apartment,good,no,yes,no,no,B,5.6,6.3,4.6,2065.0,Sep,58,400712
HP100210,93.4,3,3.0,20,27,2003,Riverside,apartment,good,no,yes,yes,no,B,7.8,1.6,4.5,3472.0,Apr,23,621450
HP100567,74.4,2,1.0,9,9,2002,Downtown,apartment,fair,no,yes,yes,yes,B,7.0,3.2,1.4,3863.0,Oct,66,568023
HP100142,60.7,2,2.7,7,21,1965,Market,apartment,good,no,yes,yes,yes,C,5.8,3.9,3.3,2448.0,Jul,47,390502
HP100514,53.8,0,1.2,1,10,1996,Old Town,apartment,new,yes,yes,no,yes,C,4.9,4.6,1.8,1994.0,Jun,81,402266
HP101028,106.1,2,1.1,5,8,1968,Riverside,townhouse,good,yes,yes,yes,no,A,8.3,0.6,7.6,,Feb,57,709662
HP101068,76.5,2,1.8,9,23,2006,Downtown,studio,good,no,yes,yes,no,C,7.2,2.4,2.5,3862.0,Aug,9,520637
HP100864,179.3,4,2.6,13,24,2012,Downtown,house,good,no,yes,no,yes,B,7.5,4.3,1.4,3397.0,Dec,69,943610
HP100891,94.0,2,1.4,11,22,1972,Market,apartment,good,yes,yes,yes,yes,C,5.9,5.0,3.1,2499.0,Feb,77,566915
HP101226,82.3,3,1.8,8,18,2020,Business Bay,apartment,good,yes,yes,yes,yes,,8.4,3.8,3.9,4187.0,Mar,75,646391
HP100814,172.1,4,2.9,3,14,1975,Suburb,apartment,good,no,no,no,yes,B,6.4,3.2,12.7,2843.0,Apr,36,718774
HP101358,57.6,3,2.7,13,21,1985,Riverside,studio,good,no,yes,no,yes,B,8.3,0.5,4.9,3356.0,May,27,554407
HP100563,70.5,3,2.1,18,28,2014,Industrial,studio,good,yes,yes,yes,yes,C,4.2,8.5,14.9,1517.0,Nov,108,234148
HP101294,87.8,0,1.1,12,18,1996,Old Town,house,good,no,yes,no,no,D,6.5,3.4,2.1,1694.0,Mar,62,404200
HP100371,73.2,3,3.1,7,7,1971,Suburb,apartment,good,yes,yes,no,yes,C,7.9,3.6,8.6,2902.0,Feb,35,761882
HP101181,82.6,3,2.4,3,13,1991,Downtown,apartment,excellent,no,yes,yes,yes,A,7.1,2.7,2.0,3042.0,Nov,80,673547
HP101011,92.0,2,2.7,6,11,2008,Industrial,townhouse,good,no,yes,yes,yes,C,4.3,4.8,16.3,2209.0,Aug,65,416697
HP100890,69.9,3,2.6,10,10,2014,Old Town,studio,excellent,yes,yes,no,yes,A,5.3,2.1,3.6,2529.0,Oct,82,517921
HP101749,82.3,2,1.9,18,22,1989,Business Bay,townhouse,good,no,yes,yes,yes,B,7.2,2.5,3.2,3726.0,Apr,40,718446
HP101261,52.1,0,1.0,14,25,2023,Business Bay,apartment,excellent,no,yes,no,yes,D,9.5,0.5,3.1,3984.0,Apr,47,613745
HP100683,96.6,1,1.0,14,21,1968,Business Bay,apartment,poor,yes,no,yes,no,A,8.3,0.7,3.4,4961.0,Sep,62,702341
HP100632,81.9,3,1.8,10,24,1986,Downtown,house,fair,no,yes,yes,yes,C,8.8,0.5,3.2,3477.0,Jan,51,646862
HP100194,102.4,3,2.0,10,15,1998,Suburb,house,good,no,yes,yes,no,C,6.2,1.1,12.0,2723.0,Oct,33,652605
HP100513,92.3,2,1.7,24,38,2017,Suburb,apartment,good,no,yes,yes,no,D,7.2,4.5,10.2,3144.0,Mar,82,437280
HP100209,145.0,2,2.7,20,21,1981,University,house,good,no,yes,no,yes,D,6.4,3.1,3.3,3299.0,May,62,646978
HP101000,116.5,3,2.9,1,14,2021,Downtown,studio,fair,no,yes,yes,yes,A,9.1,1.0,0.2,4245.0,Jul,34,751424
HP101186,43.0,3,2.9,2,15,1970,Business Bay,apartment,good,yes,yes,no,yes,C,7.3,4.1,3.0,4359.0,May,76,529802
HP100635,148.8,4,3.3,18,23,2015,Downtown,studio,fair,yes,yes,yes,yes,C,7.8,1.3,0.2,3950.0,Apr,60,820646
HP101538,86.6,2,1.2,14,25,2025,Airport,apartment,good,yes,yes,yes,yes,B,5.7,5.5,11.7,2197.0,Mar,51,424216
HP100087,149.0,4,3.2,5,12,1998,Business Bay,apartment,new,no,yes,yes,yes,C,8.4,0.5,4.6,3541.0,Aug,30,916614
HP101413,127.9,2,2.2,18,32,1973,Market,house,fair,no,yes,no,yes,C,5.6,4.8,5.0,2229.0,Oct,69,567391
HP100909,112.9,2,2.3,2,2,1976,Old Town,house,good,no,yes,yes,yes,A,6.0,6.6,2.8,1913.0,Jul,68,570307
HP100190,80.0,1,1.4,2,6,2006,Market,apartment,new,no,no,no,no,C,6.7,4.5,2.2,2456.0,May,39,499567
HP100178,139.4,4,2.7,23,32,2006,Green Hills,townhouse,good,yes,yes,no,yes,,9.1,0.8,8.8,3583.0,May,33,832851
HP100556,80.6,2,2.5,8,14,1990,Old Town,house,good,no,yes,yes,yes,D,5.5,5.1,3.8,2847.0,Dec,65,505715
HP101363,56.4,3,2.6,12,21,1970,Downtown,house,good,no,yes,yes,no,C,7.5,1.8,2.3,3441.0,Sep,46,604232
HPDUP005,57.6,0,1.0,25,28,1974,Suburb,apartment,excellent,yes,yes,no,yes,C,8.5,2.1,10.1,2374.0,Dec,49,458444
HP101341,67.0,1,1.0,8,17,1994,Airport,apartment,good,no,yes,no,no,C,5.4,5.2,13.1,2519.0,Apr,70,232170
HP100744,95.7,2,,11,21,1982,University,house,new,no,yes,yes,yes,C,7.1,3.0,5.3,2791.0,Jan,43,632369
HP101356,51.2,0,1.0,5,5,2013,University,apartment,fair,no,no,no,yes,E,5.4,6.8,2.9,2582.0,May,62,329573
HP101128,84.3,2,2.0,2,4,2006,Industrial,apartment,good,no,yes,no,yes,D,4.5,4.5,16.2,2056.0,Sep,82,234772
HP101331,108.8,3,3.0,1,2,2019,University,studio,excellent,no,yes,yes,yes,C,8.3,2.4,5.2,2433.0,Aug,23,619608
